YesText#0,"""Yes"""
FilterUltForest#0,"""$(0). Cowwupted Awea: Fowest"""
FilterUltTunnel#0,"""$(0). Cowwupted Awea: Tunnews"""
FilterUltLavaCave#0,"""$(0). Cowwupted Awea: Vowcanic Cavewns"""
FilterGlassland#0,"""$(0). Pwaiwie"""
FilterWasteland#0,"""$(0). Wastewands"""
OrderClear_Client#0,"""CWIENT OWDEW"""
OrderClear_Matter#0,"""MATTEW OWDEW"""
OrderClear_Daily#0,"""DAIWY OWDEW"""
OrderClear_Guild#0,"""TEAM OWDEW"""
CheckAccept#0,"""Do you want to accept this owdew?"""
CheckReject#0,"""Do you want to abandon this owdew?"""
CheckReward#0,"""Do you want to hand in this owdew?"""
DisableReject#0,"""You cannot abandon owdews whiwe in a quest."""
Toast_Message_No_Order#0,"""You have no owdews."""
List_Message_Connection#0,"""Pwease wait a showt whiwe"""
Chara_OrderNum#0,"""Accepted $(0)"""
Chara_Accepted#0,"""-"""
PropertyTitle#0,"""Cwient Owdew Info"""
Property_ClientName#0,"""Cwient Name"""
Property_OrderName#0,"""Owdew Name"""
Property_Reward#0,"""Cweaw Wewawd"""
Property_Explanation#0,"""Fwom the Cwient"""
Property_Target#0,"""Objective"""
Property_Delivery#0,"""Items to dewivew"""
Property_TargetNum1#0,"""×"""
Property_TargetNum2#0,"""$(0)/"""
Property_Cross#0,"""×"""
Property_Meseta#0,"""Meseta"""
Property_Exp#0,"""EXP"""
Property_ExpMax#0,""" (Max$(0))"""
Property_GuildExp#0,"""Team Points"""
Property_QuesrClear#0,"""Cweaw #"""
Property_EnemyKill#0,"""Defeated #"""
Property_GuildExpLeast#0,"""Can stiww weceive $(0) TP this week."""
Property_Info#0,"""Wewawds incwease pwopowtionawwy."""
Property_Item#0,"""Item"""
Item_Detail_Title#0,"""Item Detaiws"""
OrderSelectTitle_Daily#0,"""Sewect Daiwy Owdew"""
OrderNone_Daily#0,"""Thewe awe no Daiwy Owdews"""
PropertyTitle_Daily#0,"""Daiwy Owdew detaiws"""
Item_Deliver_Title#0,"""Hand In Items"""
Item_Deliver#0,"""Please enter the amount of $(0).<br>Can hand in: $(1)"""
Item_Delivers#0,"""Please enter the amount of items.<br>Can hand in: $(0)"""
Item_Deliver_Exp#0,"""EXP: $(0)"""
Item_Deliver_Meseta#0,"""Meseta: $(0)"""
item_Deliver_GuildExp#0,"""TP wewawded: $(0)"""
item_Deliver_Layout#0,"""（$(0)\u3000$(1)）"""
OrderType_Daily#0,"""Daiwy Owdew"""
OrderType_Team#0,"""Team Owdews"""
GuildOrder_Janitor#0,"""Team Countew Attendant"""
DailyOrder_Janitor#0,"""Daiwy Owdew Admin"""
OrderPanelName_Vita#0,"""Owdew Cwient"""
OrderPanelNum_Vita#0,"""Accepted"""
Chara_OrderNum_Vita#0,"""$(0)"""
Yellow#0,"""<yellow>$(0)<c>"""
Red#0,"""<red>$(0)<c>"""
Premium#0,"""Whiwe Pwemium Active"""
Divide#0,"""$(0)／$(1)"""
Count#2,"""$(0)"""
CurrentNum#0,"""（$(0)/$(1)）"""
CurrentNum_Equal#0,"""（<c ff9c70>$(0)/$(1)<c>）"""
CurrentNum_Over#0,"""（<c ff0000>$(0)/$(1)<c>）"""
DictatePartner#0,"""Issue cwient owdews"""
OrderSelect#0,"""Sewect cwient owdew(s)"""
PartnerStart#0,"""Stawt"""
PartnerCancel#0,"""Stop cwient owdews"""
PartnerOrderCount#0,"""$(0) owdews"""
TitleOrder#0,"""Cwient Owdews"""
ListAccept#0,"""Accepted Owdews"""
ListRecommended#0,"""Wecommended Owdews fow Accepted Quest"""
Accept#0,"""Accept Owdews"""
Select#0,"""Sewect Muwtipwe"""
Title#12,"""Entew Item Code"""
Decide#0,"""Send"""
Message#1,"""Please enter your item code.<br><br>Use the \""Collection\"" or \""System Storage\""<br>menu to collect your items.<br><br><yellow>※If you incorrectly input the code more<br>  than 10 times, you won't be able to use<br>  it until the next maintenance.<c>"""
Message_v#1,"""Please enter your item code.<br><br>Use the \""System Storage\""<br>menu to collect your items.<br><br><yellow>※If you incorrectly input the code more<br>  than 10 times, you won't be able to use<br>  it until the next maintenance.<c>"""
ItemGetMessage#0,"""You obtained $(0)."""
ItemGetMessage_Num#0,"""Acquiwed $(0) ×$(1)."""
ErrorItemGetMessage#0,"""Items Wedeemed."""
ErrorItemCodeMessage#0,"""The item code entered is incorrect.<br>Please recheck the code and try again."""
ErrorServerMessage#0,"""Could not redeem the item.<br><br>[No.1046]"""
ErrorItemCodeLenMessage#0,"""The item code you entewed is too showt. Pwease entew the 16 chawactews and twy again."""
ErrorItemCodePeriodMessage#0,"""You were unable to receive the item(s) because the item code is not valid.<br><br>Please check the validity period of your campaign code."""
ErrorItemCodeSpentMessage#0,"""This item code has awweady been used."""
ErrorItemCodeLimitOverMessage#0,"""You have attempted to enter too many incorrect codes successively.<br><br>You cannot enter any more codes until after the next scheduled maintenance."""
ErrorItemCodeMultiOverMessage#0,"""An item in your inventory exceeds its carry limit.<br><br>You cannot redeem items with this code."""
ErrorItemCodeSpentCIIDMessage#0,"""You have awweady wedeemed the item(s)."""
Hint#1,"""<c f0df60>Here you can obtain item(s) by entering 16-character item codes.<c>"""
SendTitle#1,"""Send a Good Job"""
Decide#1,"""Send"""
Message#2,"""Sending a Good Job.<br><br>You can add a comment to further increase FUN!<br><br>※ You can only obtain FUN using Good Jobs 10 times a day,<br>and only once per day with any given person.<br>※ Daily limits do not apply for actual fun.<br><br>"""
ReceiveTitle#0,"""Good Job Sent"""
ReceiveMessage#0,"""Youw Good Job has been sent!"""
Point#0,"""Basic points"""
CommentPoint#0,"""Comment points"""
PremiumPoint#0,"""Pwemium points"""
FrendPoint#0,"""Fwiend points"""
None#1,"""None"""
Sum#0,"""Totaw"""
Plus#1,"""＋"""
Cross#0,"""×"""
Tu_000#0,"""/ci2 2 Go jump to the containews!"""
Tu_001#0,"""/ci2 2 Hey, you okay?!<br>Try using a Monomate."""
Tu_002#0,"""/ci2 2 Show me a gwacefuw dodge!"""
Tu_003#0,"""/ci2 2 Wet's attack it!"""
Tu_004#0,"""/ci2 2 Wet's use a combo attack!"""
Tu_005#0,"""/ci2 2 How about using a Technique?"""
Tu_006#0,"""/ci2 2 Wet's twy to use Photon Alts."""
Tu_007#0,"""/ci2 2 Show me a chawged Technique."""
Tu_008#0,"""/ci2 2 Wet's twy a weapon action."""
Tu_009#0,"""/ci2 2 Go change youw weapon!"""
Tu_010#0,"""/ci2 2 Wet's attack it!"""
Treasure#0,"""Event Items"""
Treasure_AccountPC#0,"""$(0)"""
Treasure_Common#0,"""AWKS Wicense"""
Treasure_000#0,"""Mag Wicense"""
Treasure_001#0,"""Weapon Pawette Exp. Wicense"""
Treasure_002#0,"""Subpawette Expansion Wicense"""
Treasure_003#0,"""Subcwass Wicense"""
Treasure_004#0,"""Wevew Cap Wicense I"""
Treasure_005#0,"""Wevew Cap Wicense II"""
Treasure_006#0,"""Wevew Cap Wicense III"""
Treasure_007#0,"""Wevew Cap Wicense IV"""
Treasure_008#0,"""Wevew Cap Wicense V"""
Treasure_009#0,"""Wevew Cap Wicense VI"""
Treasure_010#0,"""Vowcanic Cavewns Exp. Wicense"""
Treasure_011#0,"""Desewt Expwowation Wicense"""
Treasure_012#0,"""Tundwa Expwowation Wicense"""
Treasure_013#0,"""Tunnew Expwowation Wicense"""
Treasure_014#0,"""Skyscape Expwowation Wicense"""
Treasure_015#0,"""Wuins Expwowation Wicense"""
Treasure_016#0,"""Fwee Exp. Wicense: Fowest"""
Treasure_017#0,"""Fwee Exp. Wicense: V. Cave"""
Treasure_018#0,"""Fwee Exp. Wicense: Desewt"""
Treasure_019#0,"""Fwee Exp. Wicense: Tundwa"""
Treasure_020#0,"""Fwee Exp. Wicense: S. Tunnews"""
Treasure_021#0,"""Fwee Exp. Wicense: Skyscape"""
Treasure_022#0,"""Fwee Exp. Wicense: Wuins"""
Treasure_023#0,"""Hawd Acceptance Wicense"""
Treasure_024#0,"""V. Hawd Acceptance Wicense"""
Treasure_025#0,"""S. Hawd Acceptance Wicense"""
Treasure_026#0,"""Event item 026"""
Treasure_027#0,"""Zeno's PC"""
Treasure_028#0,"""Echo's PC"""
Treasure_029#0,"""Afin's PC"""
Treasure_030#0,"""Mewphonsina's PC"""
Treasure_031#0,"""Fouwiew's PC"""
Treasure_032#0,"""Aki's PC"""
Treasure_033#0,"""Wight's PC"""
Treasure_034#0,"""Patty's PC"""
Treasure_035#0,"""Tea's PC"""
Treasure_036#0,"""Kwotho's PC"""
Treasure_037#0,"""Mawwu's PC"""
Treasure_038#0,"""Ohza's PC"""
Treasure_039#0,"""Jean's PC"""
Treasure_040#0,"""Wisa's PC"""
Treasure_041#0,"""Quna's PC"""
Treasure_042#0,"""Geosuwvey unit"""
Treasure_043#0,"""Tiny cwoth"""
Treasure_044#0,"""Weapon fwagment / Cowe"""
Treasure_045#0,"""Weapon fwagment / Axis"""
Treasure_046#0,"""Weapon fwagment / Head"""
Treasure_047#0,"""Unidentified Weapon"""
Treasure_048#0,"""Fightew Wicense"""
Treasure_049#0,"""Gunnew Wicense"""
Treasure_050#0,"""Techew Wicense"""
Treasure_051#0,"""“PC” Wogin Pwoof"""
Treasure_052#0,"""Jozsef's PC"""
Treasure_053#0,"""Bawbawa's PC"""
Treasure_054#0,"""Wevewwe's PC"""
Treasure_055#0,"""Towo's PC"""
Treasure_056#0,"""Kuwo's PC"""
Treasure_057#0,"""Sanctum Expwowation Wicense"""
Treasure_058#0,"""Fwee Exp. Wicense: Sanctum"""
Treasure_059#0,"""Coast Expwowation Wicense"""
Treasure_060#0,"""Fwee Exp. Wicense: Coast"""
Treasure_061#0,"""SP Wicense（Tempowawy）"""
Treasure_062#0,"""Patty's PC"""
Treasure_063#0,"""Tea's PC"""
Treasure_064#0,"""Azanami's PC"""
Treasure_066#0,"""Quawwy Expwowation Wicense"""
Treasure_067#0,"""Fwee Exp. Wicense: Quawwy"""
Treasure_068#0,"""Wottie's PC"""
Treasure_069#0,"""Wubewt's PC"""
Treasure_070#0,"""Seabed Exp. Pewmit"""
Treasure_071#0,"""Fwee Exp. Wicense: Seabed"""
Treasure_072#0,"""Awis' PC"""
Treasure_073#0,"""Io's PC"""
Treasure_074#0,"""Theodowe's PC"""
Treasure_075#0,"""Shiwonia Expwowation Wicense"""
Treasure_076#0,"""Fwee Expwowation Wicense: Shiwonia"""
Treasure_077#0,"""Saga's PC"""
Treasure_078#0,"""Katowi's PC"""
Treasure_079#0,"""Matoi's PC"""
Treasure_080#0,"""Faciwity Expwowation Wicense"""
Treasure_081#0,"""Fwee Exp. Wicense: Faciwity"""
Treasure_082#0,"""Sawa's PC"""
Treasure_084#0,"""Skiwwed Twainew Chawm"""
Treasure_085#0,"""Fowtunate Omen Chawm"""
Treasure_086#0,"""Nagisa's PC"""
Treasure_087#0,"""Akeoni-hime Shiki's PC"""
Treasure_088#0,"""Cwawa's PC"""
Treasure_089#0,"""Nix's PC"""
Treasure_090#0,"""Kizika's PC"""
Treasure_091#0,"""Kuwon Expwowation Wicense"""
Treasure_092#0,"""Fwee Expwowation Wicense: Kuwon"""
Treasure_093#0,"""Akeoni-bou Oudo's PC"""
Treasure_094#0,"""Mewwondia's PC"""
Treasure_095#0,"""Aioni-hime Shiki's PC"""
Treasure_096#0,"""Aioni-bou Oudo's PC"""
Treasure_097#0,"""Yucweta's PC"""
Treasure_098#0,"""Tokyo Expwowation Wicense"""
Treasure_099#0,"""Fwee Exp. Wicense: Tokyo"""
Treasure_100#0,"""Pietwo's PC"""
Treasure_101#0,"""Cooking Tewminaw Wicense"""
Treasure_102#0,"""Wing Tewminaw Wicense"""
Treasure_103#0,"""Gene's PC"""
Treasure_104#0,"""Aika's PC"""
Treasure_105#0,"""Itsuki's PC"""
Treasure_106#0,"""SOWO's PC"""
Treasure_107#0,"""WINA's PC"""
Treasure_108#0,"""†Coa†'s PC"""
Treasure_109#0,"""Wiwika's PC"""
Treasure_110#0,"""Musashi's PC"""
Treasure_111#0,"""Yumiko's PC"""
Treasure_112#0,"""Wast Samuwai's PC"""
Treasure_113#0,"""Was Vegas Expwowation Wicense"""
Treasure_114#0,"""Was Vegas Waid Wicense"""
Treasure_115#0,"""Widewoid Wicense"""
Treasure_116#0,"""Kidd's PC"""
Treasure_117#0,"""Siwva's PC"""
Treasure_118#0,"""Owga Cats' PC"""
Treasure_119#0,"""Mastew Nezumi's PC"""
Treasure_120#0,"""Ethan's PC"""
Treasure_121#0,"""Kawen's PC"""
Treasure_122#0,"""Emiwia's PC"""
Treasure_123#0,"""Vivienne's PC"""
Treasure_124#0,"""Annette's PC"""
Treasure_125#0,"""Mawoon Stone"""
Treasure_126#0,"""Azuwe Stones"""
Treasure_127#0,"""Hitsugi's PC"""
Treasure_128#0,"""Kohwi's PC"""
Treasure_129#0,"""Enga's PC"""
Treasure_130#0,"""Bwuno's PC"""
Treasure_131#0,"""Waia's PC"""
Treasure_132#0,"""Wumia's PC"""
Treasure_133#0,"""Advanced Huntew Cewtificate I"""
Treasure_134#0,"""Advanced Fightew Cewtificate I"""
Treasure_135#0,"""Advanced Wangew Cewtificate I"""
Treasure_136#0,"""Advanced Gunnew Cewtificate I"""
Treasure_137#0,"""Advanced Fowce Cewtificate I"""
Treasure_138#0,"""Advanced Techew Cewtificate I"""
Treasure_139#0,"""Advanced Bwavew Cewtificate I"""
Treasure_140#0,"""Advanced Bouncew Cewtificate I"""
Treasure_141#0,"""Advanced Summonew Cewtificate I"""
Treasure_142#0,"""Wiwa's PC"""
Treasure_143#0,"""Quina's PC"""
Treasure_144#0,"""Ewy's PC"""
Treasure_145#0,"""Stwatos' PC"""
Treasure_146#0,"""Hewo Wicense"""
Treasure_147#0,"""Hewo Wevew Cap Wicense I"""
Treasure_148#0,"""Hewo Wevew Cap Wicense II"""
Treasure_149#0,"""Hewo Wevew Cap Wicense III"""
Treasure_150#0,"""Hewo Wevew Cap Wicense IV"""
Treasure_151#0,"""Hewo Wevew Cap Wicense V"""
Treasure_152#0,"""Yamigawasu's PC"""
Treasure_153#0,"""Matoi (Hawwoween)'s PC"""
Treasure_154#0,"""Avengew's PC"""
Treasure_155#0,"""Bwuesy Wequiem's PC"""
Treasure_156#0,"""Powytan's PC"""
Treasure_157#0,"""Patty (Chwistmas)'s PC"""
Treasure_158#0,"""Tea (Chwistmas)'s PC"""
Treasure_159#0,"""Och (Vawentines)'s PC"""
Treasure_160#0,"""Phuw (Vawentines)'s PC"""
Treasure_161#0,"""Enga (White Day)'s PC"""
Treasure_Platform#1,"""“PS Vita” Wogin Pwoof"""
Detail#1,"""Event Item Detaiws"""
Treasure_AccountPC#1,"""$(0)<br><yellow>Only calls the specific character.<c>"""
Treasure_Common#1,"""Pwoof of AWKS membewship."""
Treasure_Platform#2,"""Platform pass.<br>Proof of logging in from a PC."""
Treasure_PlatformPS4#1,"""Platform pass.<br>Proof of logging in from a PS4."""
Treasure_PlatformSwitch#1,"""Platform pass.<br>Proof of logging in from a Nintendo Switch."""
Treasure_000#1,"""A license from ARKS HQ<br>allowing the use of Mags."""
Treasure_001#1,"""A license from ARKS HQ<br>allowing the expansion<br>of the Weapon Palette."""
Treasure_002#1,"""A license from ARKS HQ<br>allowing the expansion<br>of the Subpalette."""
Treasure_003#1,"""A license from ARKS HQ<br>allowing use of the Subclass System."""
Treasure_004#1,"""A license from ARKS HQ<br>permitting the rescinding<br>of the first level cap."""
Treasure_005#1,"""A license from ARKS HQ<br>permitting the rescinding<br>of the second level cap."""
Treasure_006#1,"""A license from ARKS HQ<br>permitting the rescinding<br>of the third level cap."""
Treasure_007#1,"""A license from ARKS HQ<br>permitting the rescinding<br>of the fourth level cap."""
Treasure_008#1,"""A license from ARKS HQ<br>permitting the rescinding<br>of the fifth level cap."""
Treasure_009#1,"""A license from ARKS HQ<br>permitting the rescinding<br>of the sixth level cap."""
Treasure_010#1,"""A license from ARKS HQ<br>allowing exploration<br>of Amduscia's Volcanic Caverns."""
Treasure_011#1,"""A license from ARKS HQ<br>allowing exploration<br>of Lillipa's Desert."""
Treasure_012#1,"""A license from ARKS HQ<br>allowing exploration<br>of Naberius' Tundra."""
Treasure_013#1,"""A license from ARKS HQ<br>allowing exploration<br>of Lillipa's Subterranean Tunnels."""
Treasure_014#1,"""A license from ARKS HQ<br>allowing exploration of<br>Amduscia's Skyscape."""
Treasure_015#1,"""A license from ARKS HQ<br>allowing exploration of<br>Naberius' Ruins."""
Treasure_016#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Naberius' Forest."""
Treasure_017#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Amduscia's Volcanic Caverns."""
Treasure_018#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Lillipa's Desert."""
Treasure_019#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Naberius' Tundra."""
Treasure_020#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Lillipa's Subterranean Tunnels."""
Treasure_021#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Amduscia's Skyscape."""
Treasure_022#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Naberius' Ruins."""
Treasure_023#1,"""A license from ARKS HQ<br>allowing acceptance of<br>Hard difficulty quests."""
Treasure_024#1,"""A license from ARKS HQ<br>allowing acceptance of<br>Very Hard difficulty quests."""
Treasure_025#1,"""A license from ARKS HQ<br>allowing acceptance of<br>Super Hard difficulty quests."""
Treasure_026#1,"""Event item detaiws 026"""
Treasure_027#1,"""Zeno's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_028#1,"""Echo's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_029#1,"""Afin's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_030#1,"""Melphonsina's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_031#1,"""Fourier's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_032#1,"""Aki's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_033#1,"""Light's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_034#1,"""Patty's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_035#1,"""Tea's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_036#1,"""Klotho's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_037#1,"""Marlu's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_038#1,"""Ohza's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_039#1,"""Jean's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_040#1,"""Lisa's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_041#1,"""Quna's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_042#1,"""A unit for geological surveys<br>given by Rogio."""
Treasure_043#1,"""A tiny cwoth picked up in the Desewt."""
Treasure_044#1,"""A weapon fragment entrusted<br>to the Dragonkin of Amduscia.<br>It seems to be a spherical core."""
Treasure_045#1,"""A fragment of something<br>discovered in Naberius' Tundra. Though it seems like a weapon,<br>the particulars are uncertain."""
Treasure_046#1,"""A weapon fragment used to entice<br>the Lillipans of Lillipa. It seems to be<br>a beautiful, pure white staffhead."""
Treasure_047#1,"""A weapon that Zieg had<br>to repair. It looks<br>like a rod..."""
Treasure_048#1,"""A license from ARKS HQ<br>allowing changing to<br>the Fighter class."""
Treasure_049#1,"""A license from ARKS HQ<br>allowing changing to<br>the Gunner class."""
Treasure_050#1,"""A license from ARKS HQ<br>allowing changing to<br>the Techer class."""
Treasure_051#1,"""Platform pass.<br>Proof of logging in from a PC."""
Treasure_052#1,"""Jozsef's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_053#1,"""Barbara's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_054#1,"""Revelle's Partner Card.<br>You can call her from the Campship terminal."""
Treasure_055#1,"""Toro's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_056#1,"""Kuro's Partner Card.<br>You can call him from the Campship terminal."""
Treasure_057#1,"""A license from ARKS HQ<br>allowing exploration<br>of Amduscia's Dragon Sanctum area."""
Treasure_058#1,"""A license from ARKS HQ<br>allowing free exploration<br>of Amduscia's Dragon Sanctum area."""
